"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","daily","daily_lower","daily_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"17",2016-01-17,373.497181695334,18.8837244666679,18.8837244666679,18.8837244666679,44.4662276008698,44.4662276008698,44.4662276008698,5.0104533879694,5.0104533879694,5.0104533879694,-30.5929565221713,-30.5929565221713,-30.5929565221713,0,0,0,224.711853178383,568.322460183645,373.497181695334,373.497181695334,392.380906162002
"18",2016-01-18,373.892085400207,14.9275176637612,14.9275176637612,14.9275176637612,44.4662276008698,44.4662276008698,44.4662276008698,-0.203870943447914,-0.203870943447914,-0.203870943447914,-29.3348389936607,-29.3348389936607,-29.3348389936607,0,0,0,201.082239949613,568.394242981956,373.892085400207,373.892085400207,388.819603063968
"19",2016-01-19,374.28698910508,9.71535960855027,9.71535960855027,9.71535960855027,44.4662276008698,44.4662276008698,44.4662276008698,-7.404420051084,-7.404420051084,-7.404420051084,-27.3464479412356,-27.3464479412356,-27.3464479412356,0,0,0,202.702462649449,564.29386789205,374.28698910508,374.28698910508,384.00234871363
"20",2016-01-20,374.681892809952,19.7664329640491,19.7664329640491,19.7664329640491,44.4662276008698,44.4662276008698,44.4662276008698,-0.00349410073090597,-0.00349410073090597,-0.00349410073090597,-24.6963005360898,-24.6963005360898,-24.6963005360898,0,0,0,213.697756102814,563.159414099418,374.681892809952,374.681892809952,394.448325774001
"21",2016-01-21,375.076796514825,31.569405106994,31.569405106994,31.569405106994,44.4662276008698,44.4662276008698,44.4662276008698,8.56551473377148,8.56551473377148,8.56551473377148,-21.4623372276473,-21.4623372276473,-21.4623372276473,0,0,0,238.744309557064,587.18566080545,375.076796514825,375.076796514825,406.646201621819
"22",2016-01-22,375.471700219698,28.8651163296032,28.8651163296032,28.8651163296032,44.4662276008698,44.4662276008698,44.4662276008698,2.12876669677636,2.12876669677636,2.12876669677636,-17.729877968043,-17.729877968043,-17.729877968043,0,0,0,218.818168114204,580.617899304088,375.471700219698,375.471700219698,404.336816549301
"23",2016-01-23,375.866603924571,22.783829043847,22.783829043847,22.783829043847,44.4662276008698,44.4662276008698,44.4662276008698,-8.09294972326398,-8.09294972326398,-8.09294972326398,-13.5894488337589,-13.5894488337589,-13.5894488337589,0,0,0,230.268875482346,568.326254467441,375.866603924571,375.866603924571,398.650432968418
"24",2016-01-24,376.261507629444,40.3421447027964,40.3421447027964,40.3421447027964,44.4662276008698,44.4662276008698,44.4662276008698,5.01045338797915,5.01045338797915,5.01045338797915,-9.13453628605263,-9.13453628605263,-9.13453628605263,0,0,0,235.08474487673,608.045975357613,376.261507629444,376.261507629444,416.60365233224
"25",2016-01-25,376.656411334316,39.8030289951325,39.8030289951325,39.8030289951325,44.4662276008698,44.4662276008698,44.4662276008698,-0.203870943431997,-0.203870943431997,-0.203870943431997,-4.45932766230531,-4.45932766230531,-4.45932766230531,0,0,0,228.499196466021,589.627447596897,376.656411334316,376.656411334316,416.459440329449
"26",2016-01-26,377.051315039189,37.405311286149,37.405311286149,37.405311286149,44.4662276008698,44.4662276008698,44.4662276008698,-7.40442005107433,-7.40442005107433,-7.40442005107433,0.343503736353522,0.343503736353522,0.343503736353522,0,0,0,227.284100365439,591.620701477938,377.051315039189,377.051315039189,414.456626325338
